test_row_position,source_row_index,y_true,y_pred_mix,component_inchi_0,fraction_0,pure_pred_0,component_inchi_1,fraction_1,pure_pred_1,component_inchi_2,fraction_2,pure_pred_2,component_inchi_3,fraction_3,pure_pred_3,n_components,weighted_pure_pred,predicted_excess,reference_ideal_value,reference_excess_value,ideal_error,excess_error
0,10,0.2852902930219623,0.3433599472045898,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.5,0.6965324282646179,"InChI=1S/C10H14/c1-9(2)8-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3",0.5,-0.1557088941335678,,0.0,,,0.0,,2,0.270411767065525,0.0729481801390647,,,,
1,11,0.4623590866732044,0.5148364901542664,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2/t9-,10-",0.8,0.5010927319526672,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.2,0.495390236377716,,0.0,,,0.0,,2,0.499952232837677,0.0148842573165893,0.5026082740987403,-0.0402491874255359,-0.0026560412610633355,0.0551334447421252
2,12,0.4540697803384258,0.5097057223320007,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2/t9-,10-",0.7,0.5010927319526672,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.3,0.495390236377716,,0.0,,,0.0,,2,0.4993819832801818,0.0103237390518189,0.5067299014151997,-0.0526601210767738,-0.007347918135017895,0.0629838601285927
3,13,0.4443989229478509,0.5008066296577454,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2/t9-,10-",0.6,0.5010927319526672,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.4,0.495390236377716,,0.0,,,0.0,,2,0.4988117337226867,0.0019948959350586,0.5108515287316591,-0.0664526057838081,-0.012039795008972343,0.0684475017188667
4,14,0.4508461612082342,0.5061711072921753,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.5,0.495390236377716,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2/t9-,10-",0.5,0.5010927319526672,,0.0,,,0.0,,2,0.4982414841651916,0.0079296231269836,0.5149731560481183,-0.0641269948398841,-0.016731671882926735,0.0720566179668677
5,15,0.4600565015802104,0.5092292428016663,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.6,0.495390236377716,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2/t9-,10-",0.4,0.5010927319526672,,0.0,,,0.0,,2,0.4976712346076965,0.0115580081939697,0.5190947833645777,-0.0590382817843673,-0.021423548756881183,0.070596289978337
6,16,0.4701878759893841,0.5073032379150391,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.7,0.495390236377716,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2/t9-,10-",0.3,0.5010927319526672,,0.0,,,0.0,,2,0.4971009850502014,0.0102022528648376,0.5232164106810371,-0.0530285346916529,-0.026115425630835687,0.0632307875564905
7,17,0.4830823525101508,0.5107672810554504,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.8,0.495390236377716,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2/t9-,10-",0.2,0.5010927319526672,,0.0,,,0.0,,2,0.4965307354927063,0.0142365455627441,0.5273380379974965,-0.0442556854873456,-0.030807302504790135,0.058492231050089695
8,18,0.5061082034400913,0.50809246301651,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.9,0.495390236377716,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2/t9-,10-",0.1,0.5010927319526672,,0.0,,,0.0,,2,0.4959604859352112,0.0121319770812987,0.5314596653139558,-0.0253514618738645,-0.03549917937874464,0.0374834389551632
9,46,-0.0359203274507071,0.047397643327713,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.6,-0.0976945012807846,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.4,0.2751722633838653,,0.0,,,0.0,,2,0.0514522045850753,-0.0040545612573623,,,,
