test_row_position,source_row_index,y_true,y_pred_mix,component_inchi_0,fraction_0,pure_pred_0,component_inchi_1,fraction_1,pure_pred_1,component_inchi_2,fraction_2,pure_pred_2,component_inchi_3,fraction_3,pure_pred_3,n_components,weighted_pure_pred,predicted_excess,reference_ideal_value,reference_excess_value,ideal_error,excess_error
0,4691,-0.5407958517141518,-0.6877856254577637,"InChI=1S/C7H16/c1-4-5-6-7(2)3/h7H,4-6H2,1-3H3",0.878,-1.0119391679763794,"InChI=1S/C14H30/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h3-14H2,1-2H3",0.122,0.7432053089141846,,0.0,,,0.0,,2,-0.7978115417957305,0.1100259163379668,-0.8161376214999355,0.2753417697857837,0.018326079704204967,-0.16531585344781688
1,4692,-0.5187078262320516,-0.5253910422325134,"InChI=1S/C7H16/c1-4-5-6-7(2)3/h7H,4-6H2,1-3H3",0.792,-1.0119391679763794,"InChI=1S/C14H30/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h3-14H2,1-2H3",0.208,0.7432053089141846,,0.0,,,0.0,,2,-0.6468691167831422,0.1214780745506287,-0.6639612290932788,0.1452534028612272,0.01709211231013663,-0.023775328310598504
2,4693,-0.1603478245233494,-0.2001755684614181,"InChI=1S/C7H16/c1-4-5-6-7(2)3/h7H,4-6H2,1-3H3",0.61,-1.0119391679763794,"InChI=1S/C14H30/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h3-14H2,1-2H3",0.39,0.7432053089141846,,0.0,,,0.0,,2,-0.3274328219890594,0.1272572535276412,-0.3419135149303539,0.1815656904070045,0.014480692941294504,-0.05430843687936329
3,4694,0.0171079758642101,0.1186020374298095,"InChI=1S/C14H30/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h3-14H2,1-2H3",0.576,0.7432053089141846,"InChI=1S/C7H16/c1-4-5-6-7(2)3/h7H,4-6H2,1-3H3",0.424,-1.0119391679763794,,0.0,,,0.0,,2,-0.0009759492874145,0.1195779867172241,-0.0127878290275846,0.0298958048917947,0.0118118797401701,0.08968218182542939
4,4695,0.1837978665122971,0.3415082693099975,"InChI=1S/C14H30/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h3-14H2,1-2H3",0.755,0.7432053089141846,"InChI=1S/C7H16/c1-4-5-6-7(2)3/h7H,4-6H2,1-3H3",0.245,-1.0119391679763794,,0.0,,,0.0,,2,0.3131949120759963,0.0283133572340011,0.3039514063304569,-0.1201535398181598,0.009243505745539393,0.1484668970521609
5,4696,0.4753628685840002,0.4590524435043335,"InChI=1S/C14H30/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h3-14H2,1-2H3",0.83,0.7432053089141846,"InChI=1S/C7H16/c1-4-5-6-7(2)3/h7H,4-6H2,1-3H3",0.17,-1.0119391679763794,,0.0,,,0.0,,2,0.4448307478427886,0.0142216956615448,0.4366633764525413,0.0386994921314589,0.008167371390247313,-0.024477796469914104
6,13707,-0.950507126387942,-0.8500091433525085,InChI=1S/CH2Cl2/c2-1-3/h1H2,0.9,-0.9500908255577089,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,0.1,-0.6048699021339417,,0.0,,,0.0,,2,-0.915568733215332,0.0655595898628235,-0.96291806003918,0.0124109336512381,0.04734932682384796,0.05314865621158539
7,13708,-0.911132921297744,-0.7984979748725891,InChI=1S/CH2Cl2/c2-1-3/h1H2,0.8,-0.9500908255577089,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,0.2,-0.6048699021339417,,0.0,,,0.0,,2,-0.8810466408729554,0.0825486660003662,-0.9322706524514291,0.0211377311536852,0.05122401157847378,0.061410934846681
8,13709,-0.87014690664245,-0.7317756414413452,InChI=1S/CH2Cl2/c2-1-3/h1H2,0.7,-0.9500908255577089,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,0.3,-0.6048699021339417,,0.0,,,0.0,,2,-0.8465245485305786,0.1147489070892333,-0.9016232448636784,0.0314763382212285,0.05509869633309983,0.0832725688680048
9,13710,-0.8376804568312339,-0.702049970626831,InChI=1S/CH2Cl2/c2-1-3/h1H2,0.6,-0.9500908255577089,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,0.4,-0.6048699021339417,,0.0,,,0.0,,2,-0.812002456188202,0.1099524855613709,-0.8709758372759278,0.0332953804446938,0.05897338108772576,0.07665710511667709
10,13711,-0.8079771091316107,-0.7048208117485046,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,0.5,-0.6048699021339417,InChI=1S/CH2Cl2/c2-1-3/h1H2,0.5,-0.9500908255577089,,0.0,,,0.0,,2,-0.7774803638458252,0.0726595520973205,-0.840328429688177,0.0323513205565663,0.06284806584235181,0.0403082315407542
11,13712,-0.7805763465249816,-0.6794992089271545,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,0.6,-0.6048699021339417,InChI=1S/CH2Cl2/c2-1-3/h1H2,0.4,-0.9500908255577089,,0.0,,,0.0,,2,-0.7429582715034485,0.0634590625762939,-0.8096810221004263,0.0291046755754446,0.06672275059697774,0.03435438700084929
12,13713,-0.7596228221787358,-0.6594462394714355,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,0.7,-0.6048699021339417,InChI=1S/CH2Cl2/c2-1-3/h1H2,0.3,-0.9500908255577089,,0.0,,,0.0,,2,-0.7084361791610718,0.0489899396896362,-0.7790336145126755,0.0194107923339397,0.07059743535160368,0.0295791473556965
13,13714,-0.7361364542301965,-0.6411699056625366,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,0.8,-0.6048699021339417,InChI=1S/CH2Cl2/c2-1-3/h1H2,0.2,-0.9500908255577089,,0.0,,,0.0,,2,-0.6739140868186951,0.0327441811561585,-0.7483862069249247,0.0122497526947282,0.07447212010622961,0.0204944284614303
14,13715,-0.7140316373374536,-0.6217499375343323,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,0.9,-0.6048699021339417,InChI=1S/CH2Cl2/c2-1-3/h1H2,0.1,-0.9500908255577089,,0.0,,,0.0,,2,-0.6393919944763184,0.0176420569419861,-0.7177387993371741,0.0037071619997205,0.07834680486085566,0.0139348949422656
